Name;Station;Time;Mean_temp;Max_temp;Min_temp;Precipitation
흀jord Ii;SN71780;2021-03-04;-0.6;2.7;-3.1;8.9
흀jord Ii;SN71780;2021-03-05;0.5;4;-4.3;11.9
흀jord Ii;SN71780;2021-03-06;1.3;5.3;-3.1;23.6
흀jord Ii;SN71780;2021-03-07;-2.2;2.3;-7;12.6
흀jord Ii;SN71780;2021-03-08;-1.1;1.9;-6.1;1
흀jord Ii;SN71780;2021-03-09;0.2;3.1;-1.4;9.8
흀jord Ii;SN71780;2021-03-10;-0.6;1.2;-2.9;0.1
흀jord Ii;SN71780;2021-03-11;2.1;4.3;-0.4;0
흀jord Ii;SN71780;2021-03-12;2.9;6.4;0.8;0.9
흀jord Ii;SN71780;2021-03-13;1.8;6.3;-0.7;0
흀jord Ii;SN71780;2021-03-14;-0.1;5.5;-5.3;0
흀jord Ii;SN71780;2021-03-15;1.7;5.9;-2;1.9
흀jord Ii;SN71780;2021-03-16;1.5;3.5;-1.3;4.9
흀jord Ii;SN71780;2021-03-17;0.5;4.4;-3.3;4.8
흀jord Ii;SN71780;2021-03-18;2.9;7.3;0.4;6.7
흀jord Ii;SN71780;2021-03-19;3.1;5.5;-1.3;2.4
흀jord Ii;SN71780;2021-03-20;4.8;6.2;3.1;5.6
흀jord Ii;SN71780;2021-03-21;1.8;4;-0.4;16.8
흀jord Ii;SN71780;2021-03-22;5.8;6.6;2.6;21.3
흀jord Ii;SN71780;2021-03-23;6.6;8.6;6;10.2
흀jord Ii;SN71780;2021-03-24;5;7.9;2.8;0.1
흀jord Ii;SN71780;2021-03-25;4.1;6.8;2.2;8.8
흀jord Ii;SN71780;2021-03-26;6.8;10.1;1.5;2.1
흀jord Ii;SN71780;2021-03-27;4.6;9.3;3.5;0.8
흀jord Ii;SN71780;2021-03-28;4.9;10.3;-0.6;2.5
흀jord Ii;SN71780;2021-03-29;6;10.1;2.7;0.4
흀jord Ii;SN71780;2021-03-30;4.6;7.3;3.5;7.9
흀jord Ii;SN71780;2021-03-31;3.2;5.5;0.2;6.4
흀jord Ii;SN71780;2021-04-01;3.9;5.2;1.9;8
흀jord Ii;SN71780;2021-04-02;2.5;5.2;0.8;7.4
흀jord Ii;SN71780;2021-04-03;4.7;5.8;0.6;6.4
흀jord Ii;SN71780;2021-04-04;3.9;6.1;-0.4;16.6
흀jord Ii;SN71780;2021-04-05;1.7;4.4;-1.9;13.6
흀jord Ii;SN71780;2021-04-06;3;6.6;0.7;11.4
흀jord Ii;SN71780;2021-04-07;1;5;-0.2;13
흀jord Ii;SN71780;2021-04-08;0.1;3.9;-4.1;7.6
흀jord Ii;SN71780;2021-04-09;0.8;4.9;-0.6;6.7
흀jord Ii;SN71780;2021-04-10;1.3;4.9;-2;9.4
흀jord Ii;SN71780;2021-04-11;2.1;7.6;-1.2;13.4
흀jord Ii;SN71780;2021-04-12;1.1;5.9;-3.8;1.2
흀jord Ii;SN71780;2021-04-13;1.8;5;-1.7;0.2
흀jord Ii;SN71780;2021-04-14;3.4;7.3;0;4.1
흀jord Ii;SN71780;2021-04-15;3.8;7.1;0.1;1.5
흀jord Ii;SN71780;2021-04-16;5.3;11.3;0.2;1.2
흀jord Ii;SN71780;2021-04-17;4.9;12.5;-1.8;0
흀jord Ii;SN71780;2021-04-18;8.2;17;-0.4;0
흀jord Ii;SN71780;2021-04-19;8.6;16.9;-0.2;0
흀jord Ii;SN71780;2021-04-20;7.8;17.7;1.4;0
흀jord Ii;SN71780;2021-04-21;3.7;8.2;2.3;5.6
흀jord Ii;SN71780;2021-04-22;2;5.8;-2.3;0.7
흀jord Ii;SN71780;2021-04-23;1.1;5;-1.7;8.1
흀jord Ii;SN71780;2021-04-24;1.5;6.7;-1.5;8.9
흀jord Ii;SN71780;2021-04-25;1.9;5.9;-1.6;5.4
흀jord Ii;SN71780;2021-04-26;2.1;6.7;-1.3;1.5
흀jord Ii;SN71780;2021-04-27;2;7.5;-3;0.6
흀jord Ii;SN71780;2021-04-28;1.4;6.5;-2.2;0
흀jord Ii;SN71780;2021-04-29;1.9;7.7;-3.5;5.7
흀jord Ii;SN71780;2021-04-30;2.2;6.9;-1.7;0.6
흀jord Ii;SN71780;2021-05-01;2.5;7.2;-0.1;5
흀jord Ii;SN71780;2021-05-02;1.1;6.7;-3.4;0.5
흀jord Ii;SN71780;2021-05-03;3.4;8.6;-2.8;3.2
흀jord Ii;SN71780;2021-05-04;4.9;9.1;-1.2;0
흀jord Ii;SN71780;2021-05-05;6;10;4.5;0
흀jord Ii;SN71780;2021-05-06;3.8;9;-1.6;0
흀jord Ii;SN71780;2021-05-07;2.7;8.4;-3.4;0
흀jord Ii;SN71780;2021-05-08;2.7;8;-1.6;0.6
흀jord Ii;SN71780;2021-05-09;6.1;12.4;-1.8;7.5
흀jord Ii;SN71780;2021-05-10;10.7;16.8;2.7;0
흀jord Ii;SN71780;2021-05-11;13.6;19.9;7.7;1.2
흀jord Ii;SN71780;2021-05-12;7.8;16.3;2.6;0.1
흀jord Ii;SN71780;2021-05-13;8.6;11.7;6.5;1
흀jord Ii;SN71780;2021-05-14;11;15.5;7.1;0
흀jord Ii;SN71780;2021-05-15;13;17.1;8.4;0
흀jord Ii;SN71780;2021-05-16;11.3;15.5;7.7;0
흀jord Ii;SN71780;2021-05-17;10.7;15.2;8.1;3.5
흀jord Ii;SN71780;2021-05-18;8.4;10.3;7.7;9.2
흀jord Ii;SN71780;2021-05-19;9.3;12.2;7.2;5.3
흀jord Ii;SN71780;2021-05-20;7.7;11.3;5.5;0.3
흀jord Ii;SN71780;2021-05-21;8.9;15.4;4.6;5
흀jord Ii;SN71780;2021-05-22;12.3;18.7;3.9;0
흀jord Ii;SN71780;2021-05-23;11.3;16.9;7.3;0
흀jord Ii;SN71780;2021-05-24;13.3;19.6;5.7;4.2
흀jord Ii;SN71780;2021-05-25;14.8;20.6;7.8;0
흀jord Ii;SN71780;2021-05-26;14.3;20.4;6.6;0
흀jord Ii;SN71780;2021-05-27;12.5;18;8.2;0
흀jord Ii;SN71780;2021-05-28;7.8;14;2.2;0
흀jord Ii;SN71780;2021-05-29;10.5;16.8;2.4;0
흀jord Ii;SN71780;2021-05-30;10.2;15.9;5.2;0
흀jord Ii;SN71780;2021-05-31;11.1;15.7;6.1;0
흀jord Ii;SN71780;2021-06-01;16.8;26;5.4;0
흀jord Ii;SN71780;2021-06-02;17.2;26.9;9;0
흀jord Ii;SN71780;2021-06-03;17.8;27.6;6.9;0
흀jord Ii;SN71780;2021-06-04;18.3;25.3;10.4;0
흀jord Ii;SN71780;2021-06-05;14.9;19.9;8.8;0
흀jord Ii;SN71780;2021-06-06;13.3;19.5;9.2;0.2
흀jord Ii;SN71780;2021-06-07;13.7;19.1;11.7;0.2
흀jord Ii;SN71780;2021-06-08;13.2;18.6;7.8;0.1
흀jord Ii;SN71780;2021-06-09;15.3;22.1;7.8;0
흀jord Ii;SN71780;2021-06-10;17.7;23;10.8;0
흀jord Ii;SN71780;2021-06-11;15.2;23.6;13;0
흀jord Ii;SN71780;2021-06-12;10.5;13.4;9.8;12
흀jord Ii;SN71780;2021-06-13;9.8;11.6;8.2;11.2
흀jord Ii;SN71780;2021-06-14;10.9;13;9.4;11.9
흀jord Ii;SN71780;2021-06-15;8.9;10.9;7.1;17
흀jord Ii;SN71780;2021-06-16;11.9;17.9;5.1;7.4
흀jord Ii;SN71780;2021-06-17;13.6;18.4;11.4;0.5
흀jord Ii;SN71780;2021-06-18;11.7;14.2;10.9;4.2
흀jord Ii;SN71780;2021-06-19;11.3;14.7;6.6;4.9
흀jord Ii;SN71780;2021-06-20;14.3;18.9;8.2;0.1
흀jord Ii;SN71780;2021-06-21;12.4;16.4;11.4;2.5
흀jord Ii;SN71780;2021-06-22;11.7;16.3;8.7;0.3
흀jord Ii;SN71780;2021-06-23;12.1;16.1;6;0
흀jord Ii;SN71780;2021-06-24;12.2;14.3;10.8;0.1
흀jord Ii;SN71780;2021-06-25;11.4;15.4;9.7;0.4
흀jord Ii;SN71780;2021-06-26;11.4;17.4;4.2;0.7
흀jord Ii;SN71780;2021-06-27;11.2;12.9;6.6;0
흀jord Ii;SN71780;2021-06-28;11.9;13.9;10.5;0.6
흀jord Ii;SN71780;2021-06-29;11.3;14.7;10.2;5.2
흀jord Ii;SN71780;2021-06-30;12.8;18.8;4.7;2.2
흀jord Ii;SN71780;2021-07-01;18.4;26.5;6.8;0.1
흀jord Ii;SN71780;2021-07-02;18.8;26.1;11.7;0
흀jord Ii;SN71780;2021-07-03;18.9;28.2;10.5;0
흀jord Ii;SN71780;2021-07-04;17.7;26.9;12.4;0
흀jord Ii;SN71780;2021-07-05;22.2;29.7;12.7;3.2
흀jord Ii;SN71780;2021-07-06;20.6;26.1;16.7;0
흀jord Ii;SN71780;2021-07-07;18.1;24.3;12.9;0
흀jord Ii;SN71780;2021-07-08;18;24.5;13.8;0
흀jord Ii;SN71780;2021-07-09;19.9;26.3;11.1;0.2
흀jord Ii;SN71780;2021-07-10;17;23.6;13;0
흀jord Ii;SN71780;2021-07-11;15.9;17.3;15.2;14.1
흀jord Ii;SN71780;2021-07-12;17.3;22.7;11.1;10.3
흀jord Ii;SN71780;2021-07-13;16.9;21.3;11.6;0
흀jord Ii;SN71780;2021-07-14;17.4;23.3;12.2;0
흀jord Ii;SN71780;2021-07-15;14.7;18.2;13.4;0.4
흀jord Ii;SN71780;2021-07-16;14.4;16.7;12.4;1.3
흀jord Ii;SN71780;2021-07-17;13.1;14.6;11.8;4.4
흀jord Ii;SN71780;2021-07-18;11.3;12.2;10.6;29.8
흀jord Ii;SN71780;2021-07-19;11.5;12.6;10.7;15.9
흀jord Ii;SN71780;2021-07-20;10.8;13.3;9.7;4.6
흀jord Ii;SN71780;2021-07-21;11.7;14.4;8.8;2
흀jord Ii;SN71780;2021-07-22;11.4;12.6;11;11
흀jord Ii;SN71780;2021-07-23;12.2;16.1;10.4;6.9
흀jord Ii;SN71780;2021-07-24;15.7;22.7;7.9;0
흀jord Ii;SN71780;2021-07-25;13.6;19.1;9.6;0
흀jord Ii;SN71780;2021-07-26;21.5;30.3;11;0
흀jord Ii;SN71780;2021-07-27;23.3;28.3;16.3;0
흀jord Ii;SN71780;2021-07-28;22;29.4;14.8;0
흀jord Ii;SN71780;2021-07-29;18.8;26.3;13.6;0
흀jord Ii;SN71780;2021-07-30;11.8;20.3;10.4;0.2
흀jord Ii;SN71780;2021-07-31;11.5;14.3;9.6;0
흀jord Ii;SN71780;2021-08-01;10.4;14;7.8;1.1
흀jord Ii;SN71780;2021-08-02;10.4;14.7;7.3;4.2
흀jord Ii;SN71780;2021-08-03;10.5;16;5.3;0.8
흀jord Ii;SN71780;2021-08-04;11.7;17.7;3.9;0
흀jord Ii;SN71780;2021-08-05;15.4;22.1;8.8;0
흀jord Ii;SN71780;2021-08-06;17.4;25;9.2;1.8
흀jord Ii;SN71780;2021-08-07;17.9;24;10.9;0
흀jord Ii;SN71780;2021-08-08;15.8;21.2;13.2;1.5
흀jord Ii;SN71780;2021-08-09;17.7;25;10;0.7
흀jord Ii;SN71780;2021-08-10;15.8;21.6;10.4;0
흀jord Ii;SN71780;2021-08-11;14.2;18;12.5;0
흀jord Ii;SN71780;2021-08-12;16.7;23.5;10.2;0
흀jord Ii;SN71780;2021-08-13;15.2;19.4;11.7;0
흀jord Ii;SN71780;2021-08-14;13.6;15.7;12.9;3.2
흀jord Ii;SN71780;2021-08-15;12.8;14.8;11.2;13.7
흀jord Ii;SN71780;2021-08-16;11.9;14.1;10.6;0.2
흀jord Ii;SN71780;2021-08-17;12;16.2;9;0
흀jord Ii;SN71780;2021-08-18;10.5;13.5;5.5;0
흀jord Ii;SN71780;2021-08-19;11.1;12.2;10.3;30.7
흀jord Ii;SN71780;2021-08-20;10.7;12.9;10.3;31
흀jord Ii;SN71780;2021-08-21;9.9;14.4;7.3;2.9
흀jord Ii;SN71780;2021-08-22;9.7;14.2;5.7;0.2
흀jord Ii;SN71780;2021-08-23;10.2;13.3;8.1;0
흀jord Ii;SN71780;2021-08-24;10.4;13.5;6.8;0.3
흀jord Ii;SN71780;2021-08-25;11.4;13.7;10.7;85.6
흀jord Ii;SN71780;2021-08-26;10.8;18;4.7;2
흀jord Ii;SN71780;2021-08-27;12.9;19.2;7.2;0
흀jord Ii;SN71780;2021-08-28;12.4;19.1;6.1;0
흀jord Ii;SN71780;2021-08-29;11.2;16.3;5;0
흀jord Ii;SN71780;2021-08-30;12;14.5;9.7;0
흀jord Ii;SN71780;2021-08-31;12.2;13.3;11.1;4
흀jord Ii;SN71780;2021-09-01;11.6;12.5;10.3;21.3
흀jord Ii;SN71780;2021-09-02;11.9;13;10.6;11.2
흀jord Ii;SN71780;2021-09-03;8;12.5;4.8;13.7
흀jord Ii;SN71780;2021-09-04;8.3;15;3.4;2.9
흀jord Ii;SN71780;2021-09-05;9;14.9;2.7;0
흀jord Ii;SN71780;2021-09-06;11.2;13.2;8.2;0
흀jord Ii;SN71780;2021-09-07;13.1;14;11.5;11
흀jord Ii;SN71780;2021-09-10;10.1;13.7;4.9;0.5
흀jord Ii;SN71780;2021-09-11;13.1;16;11.2;0.3
흀jord Ii;SN71780;2021-09-12;10.8;13.5;9.6;0
흀jord Ii;SN71780;2021-09-13;8;11.1;5.9;10.3
흀jord Ii;SN71780;2021-09-14;8.6;14.7;5.6;0.1
흀jord Ii;SN71780;2021-09-15;9.6;17.7;3.3;0
흀jord Ii;SN71780;2021-09-16;11.9;18;6.7;0
흀jord Ii;SN71780;2021-09-17;12.8;16.1;11.1;0
흀jord Ii;SN71780;2021-09-18;11.4;16.2;8.3;0
흀jord Ii;SN71780;2021-09-19;12.2;17.8;7.3;0
흀jord Ii;SN71780;2021-09-20;10.9;14.2;5.9;0
흀jord Ii;SN71780;2021-09-21;10.3;13;8.2;5.1
흀jord Ii;SN71780;2021-09-22;10.5;15.2;8.9;5.5
흀jord Ii;SN71780;2021-09-23;8.3;12.3;6.3;3.9
흀jord Ii;SN71780;2021-09-24;7.8;10.5;5.5;7.5
흀jord Ii;SN71780;2021-09-25;9.5;11.5;8.2;14.1
흀jord Ii;SN71780;2021-09-26;12.7;15.8;7.6;2.3
흀jord Ii;SN71780;2021-09-27;15.8;19.1;10.2;0
흀jord Ii;SN71780;2021-09-28;12.7;16.7;10.3;0.9
흀jord Ii;SN71780;2021-09-29;13.2;17.5;8.5;1.7
흀jord Ii;SN71780;2021-09-30;13.2;14.6;12.2;0
흀jord Ii;SN71780;2021-10-01;13.5;16.2;10;0
흀jord Ii;SN71780;2021-10-02;14.8;18.5;10.9;1.1
흀jord Ii;SN71780;2021-10-03;14.6;17.6;10.9;0
흀jord Ii;SN71780;2021-10-04;13.3;18.7;8.8;2.3
흀jord Ii;SN71780;2021-10-05;9.1;16.6;4.8;0
흀jord Ii;SN71780;2021-10-06;8.5;13;4.8;0.2
흀jord Ii;SN71780;2021-10-07;9.2;10.6;7.9;7.5
흀jord Ii;SN71780;2021-10-08;10.9;13.5;6.9;14.9
흀jord Ii;SN71780;2021-10-09;11.9;13.8;10;4.8
흀jord Ii;SN71780;2021-10-10;10.2;12.7;8.8;13.3
흀jord Ii;SN71780;2021-10-11;7.4;8.8;6.4;10.6
흀jord Ii;SN71780;2021-10-12;5.2;8.9;2.5;21.9
흀jord Ii;SN71780;2021-10-13;4.4;6;1.3;10.9
흀jord Ii;SN71780;2021-10-14;8.7;10.8;4.8;30.3
흀jord Ii;SN71780;2021-10-15;4.5;8.6;2.8;35.9
흀jord Ii;SN71780;2021-10-16;4.2;6.4;1.6;22.7
흀jord Ii;SN71780;2021-10-17;4;8.9;1.3;20.4
흀jord Ii;SN71780;2021-10-18;2.9;5.8;0;10.1
흀jord Ii;SN71780;2021-10-19;4.8;6.1;0;0
흀jord Ii;SN71780;2021-10-20;7.3;9.7;5.5;27.9
흀jord Ii;SN71780;2021-10-21;5.9;7.8;3.1;7
흀jord Ii;SN71780;2021-10-22;3.3;7.1;0.3;26.6
흀jord Ii;SN71780;2021-10-23;3.7;7.1;0.8;10.4
흀jord Ii;SN71780;2021-10-24;5.8;7.3;3;6.7
흀jord Ii;SN71780;2021-10-25;6.9;9.2;6.1;10.2
흀jord Ii;SN71780;2021-10-26;5.6;9;4.2;0.9
흀jord Ii;SN71780;2021-10-27;8.7;10.8;2.6;1.1
흀jord Ii;SN71780;2021-10-28;9.2;10.9;8.6;9.3
흀jord Ii;SN71780;2021-10-29;9.3;10.1;8.1;10.5
흀jord Ii;SN71780;2021-10-30;9.2;13.5;4.9;1.5
흀jord Ii;SN71780;2021-10-31;9.1;12.8;4.6;0
흀jord Ii;SN71780;2021-11-01;10.5;14.1;3.7;10.1
흀jord Ii;SN71780;2021-11-02;11.3;12.8;10.4;0
흀jord Ii;SN71780;2021-11-03;2.8;11.2;1;0
흀jord Ii;SN71780;2021-11-04;2.1;4.1;-1;0.1
흀jord Ii;SN71780;2021-11-05;5;6.3;3.6;10.4
흀jord Ii;SN71780;2021-11-06;2.7;6.1;-0.4;17.5
흀jord Ii;SN71780;2021-11-07;-0.9;2.9;-3.1;1.1
흀jord Ii;SN71780;2021-11-08;-1.4;0.4;-4.5;0.1
흀jord Ii;SN71780;2021-11-09;4.6;8.6;0;3.7
흀jord Ii;SN71780;2021-11-10;6.4;8.2;2.2;5.1
흀jord Ii;SN71780;2021-11-11;5.2;7.9;1.7;12.4
흀jord Ii;SN71780;2021-11-12;2.3;6.7;-0.3;14.2
흀jord Ii;SN71780;2021-11-13;-1;1.2;-2.3;4.6
흀jord Ii;SN71780;2021-11-14;-0.9;2.4;-4.8;0.2
흀jord Ii;SN71780;2021-11-15;2.7;7.3;-0.4;0.2
흀jord Ii;SN71780;2021-11-16;5.4;8;3.9;4.2
흀jord Ii;SN71780;2021-11-17;5.2;8.6;4.2;5.3
흀jord Ii;SN71780;2021-11-18;3.7;5;2.5;6.4
흀jord Ii;SN71780;2021-11-19;2.9;5.6;0.2;19.2
흀jord Ii;SN71780;2021-11-20;1.7;5.6;0.2;26.6
흀jord Ii;SN71780;2021-11-21;-0.1;1.5;-1.6;19.3
흀jord Ii;SN71780;2021-11-22;3.3;5.8;-1.2;18.2
흀jord Ii;SN71780;2021-11-23;6;8.6;2.1;5.2
흀jord Ii;SN71780;2021-11-24;3.6;6.4;1.1;40.4
흀jord Ii;SN71780;2021-11-25;0.1;3.7;-1.1;16.7
흀jord Ii;SN71780;2021-11-26;-3.2;-0.9;-5.9;14
흀jord Ii;SN71780;2021-11-27;-8.3;-4.7;-9.7;1.7
흀jord Ii;SN71780;2021-11-28;-11.6;-9.3;-12.7;0.1
흀jord Ii;SN71780;2021-11-29;-6.7;-4.3;-13.4;0
흀jord Ii;SN71780;2021-11-30;-5.8;-3.9;-7.7;0
흀jord Ii;SN71780;2021-12-01;-2.1;0.8;-6;14.1
흀jord Ii;SN71780;2021-12-02;-9.7;-2.6;-14.8;11.5
흀jord Ii;SN71780;2021-12-03;-10.1;-6.8;-16.8;0.1
흀jord Ii;SN71780;2021-12-04;-2.8;-2;-6.9;0
흀jord Ii;SN71780;2021-12-05;-5.8;-2.1;-6.7;0
흀jord Ii;SN71780;2021-12-06;-7.9;-6.4;-8.8;0
흀jord Ii;SN71780;2021-12-07;-6.5;-5.8;-8.6;0
흀jord Ii;SN71780;2021-12-08;-2.5;-0.3;-7;0
흀jord Ii;SN71780;2021-12-09;1;1.8;-0.9;0
흀jord Ii;SN71780;2021-12-10;-1.1;2.2;-3.8;0
흀jord Ii;SN71780;2021-12-11;2;3.8;-6;0
흀jord Ii;SN71780;2021-12-12;0.8;3.8;-2.2;0
흀jord Ii;SN71780;2021-12-13;1.8;5.5;-0.3;0.9
흀jord Ii;SN71780;2021-12-14;3.9;5.8;-0.1;1.4
흀jord Ii;SN71780;2021-12-15;6;7.3;2.5;3.2
흀jord Ii;SN71780;2021-12-16;6.6;7.4;4.4;9.4
흀jord Ii;SN71780;2021-12-17;7.5;8.2;6.1;4.4
흀jord Ii;SN71780;2021-12-18;6.6;8.2;3.9;105.7
흀jord Ii;SN71780;2021-12-19;3.7;5.6;1.8;31.7
흀jord Ii;SN71780;2021-12-20;0.1;5;-0.9;10.1
흀jord Ii;SN71780;2021-12-21;0.2;0.7;-0.5;2.1
흀jord Ii;SN71780;2021-12-22;-2.3;0.1;-4;5.1
흀jord Ii;SN71780;2021-12-23;-3.3;3.1;-7.1;0.6
흀jord Ii;SN71780;2021-12-24;-9.5;-4.6;-12.9;5.8
흀jord Ii;SN71780;2021-12-25;-2.4;0;-11.2;15
흀jord Ii;SN71780;2021-12-26;-2.1;-0.8;-3.5;7.7
흀jord Ii;SN71780;2021-12-27;-4.8;-1.4;-6.5;10.3
흀jord Ii;SN71780;2021-12-28;-7.8;-3.6;-9.4;0
흀jord Ii;SN71780;2021-12-29;-3.8;-0.1;-10.8;0
흀jord Ii;SN71780;2021-12-30;-1.8;1.6;-3.8;2.7
흀jord Ii;SN71780;2021-12-31;0.5;3.5;-2.3;2.2
흀jord Ii;SN71780;2022-01-01;-3.5;-0.1;-8.3;1.5
흀jord Ii;SN71780;2022-01-02;1.8;3.8;-0.4;3.7
흀jord Ii;SN71780;2022-01-03;2.1;5.5;0.2;7.5
흀jord Ii;SN71780;2022-01-04;-4.2;0.3;-6.5;9.3
흀jord Ii;SN71780;2022-01-05;-6.5;-4.9;-9.3;0.2
흀jord Ii;SN71780;2022-01-06;-6.6;-2.7;-8.6;8.9
흀jord Ii;SN71780;2022-01-07;-5.1;-2.3;-10.9;1.2
흀jord Ii;SN71780;2022-01-08;-3.9;-1.7;-5;0.4
흀jord Ii;SN71780;2022-01-09;-2.1;-0.4;-8.8;0.1
흀jord Ii;SN71780;2022-01-10;-3.6;-0.3;-8.8;0
흀jord Ii;SN71780;2022-01-11;3.2;4.4;-1.5;0.1
흀jord Ii;SN71780;2022-01-12;6.5;7.5;1.6;1.7
흀jord Ii;SN71780;2022-01-13;5.8;7.6;3.3;61.3
흀jord Ii;SN71780;2022-01-14;2.9;5.4;0.6;23.6
흀jord Ii;SN71780;2022-01-15;3.4;5.5;1;4.7
흀jord Ii;SN71780;2022-01-16;2.7;6.8;-0.1;7.8
흀jord Ii;SN71780;2022-01-17;2.1;4.3;-0.8;27.7
흀jord Ii;SN71780;2022-01-18;6.2;7.4;0.2;8.3
흀jord Ii;SN71780;2022-01-19;2.2;8;-2.1;25.9
흀jord Ii;SN71780;2022-01-20;-0.6;1.3;-3.5;18.7
흀jord Ii;SN71780;2022-01-21;0.5;2.9;-1.1;5.3
흀jord Ii;SN71780;2022-01-22;5.9;8.1;-0.5;17.1
흀jord Ii;SN71780;2022-01-23;8.1;9.3;7;5.6
흀jord Ii;SN71780;2022-01-24;4;9.6;1.8;13.5
흀jord Ii;SN71780;2022-01-25;0.6;3.6;-1.2;10.3
흀jord Ii;SN71780;2022-01-26;3;4.6;-0.2;10
흀jord Ii;SN71780;2022-01-27;1.7;3.7;-0.6;17.8
흀jord Ii;SN71780;2022-01-28;1.5;3.4;-0.5;7.9
흀jord Ii;SN71780;2022-01-29;2.2;5.6;0.1;7.5
흀jord Ii;SN71780;2022-01-30;0.4;3.4;-2.4;18.1
흀jord Ii;SN71780;2022-01-31;-3.4;-1.8;-5.3;1.1
흀jord Ii;SN71780;2022-02-01;-4.8;-1.9;-6.6;2.2
흀jord Ii;SN71780;2022-02-02;-6.7;-3.9;-10.8;0.1
흀jord Ii;SN71780;2022-02-03;-1.8;-0.9;-4.2;11.9
흀jord Ii;SN71780;2022-02-04;1.4;2.7;-1.5;1.2
흀jord Ii;SN71780;2022-02-05;1.2;3.5;-1.1;8.7
흀jord Ii;SN71780;2022-02-06;0.8;3.4;-2.8;6.3
흀jord Ii;SN71780;2022-02-07;1.2;3.2;-0.7;17.8
흀jord Ii;SN71780;2022-02-08;2.5;3.9;0.3;2.8
흀jord Ii;SN71780;2022-02-09;1.8;3.4;0.5;8.7
흀jord Ii;SN71780;2022-02-10;1;3.5;-1.2;14.7
흀jord Ii;SN71780;2022-02-11;-0.3;1.7;-1.7;14.1
흀jord Ii;SN71780;2022-02-12;1.4;3.5;0;9.8
흀jord Ii;SN71780;2022-02-13;1.9;4.4;0.2;2.8
흀jord Ii;SN71780;2022-02-14;-3;0.5;-5.4;4.6
흀jord Ii;SN71780;2022-02-15;-2.3;-1.9;-5.7;0
흀jord Ii;SN71780;2022-02-16;-1.3;0.8;-2.2;0
흀jord Ii;SN71780;2022-02-17;-4.1;-1.8;-8.1;0
흀jord Ii;SN71780;2022-02-18;-1.5;0.6;-5.5;9.1
흀jord Ii;SN71780;2022-02-19;0.2;2.6;-1.5;12.7
흀jord Ii;SN71780;2022-02-20;-0.6;1.7;-2.5;10.2
흀jord Ii;SN71780;2022-02-21;-4;-0.2;-8.5;3.4
흀jord Ii;SN71780;2022-02-22;-4.8;-0.4;-10.9;2.4
흀jord Ii;SN71780;2022-02-23;2.6;5.2;-2.1;1.9
흀jord Ii;SN71780;2022-02-24;1.8;5.7;-1.3;2.7
흀jord Ii;SN71780;2022-02-25;0.3;3.3;-1.9;9.1
흀jord Ii;SN71780;2022-02-26;-0.1;2.9;-3.8;4.6
흀jord Ii;SN71780;2022-02-27;2;8.7;-2.1;0
흀jord Ii;SN71780;2022-02-28;2.3;6.3;-3.6;0
흀jord Ii;SN71780;2022-03-01;3.5;6.1;1.1;1.5
흀jord Ii;SN71780;2022-03-02;3.2;4.8;2.5;9
흀jord Ii;SN71780;2022-03-03;0.7;5.2;-0.5;9.1
흀jord Ii;SN71780;2022-03-04;-1.4;4.6;-5;0
흀jord Ii;SN71780;2022-03-05;0.8;4.1;-3.5;0
흀jord Ii;SN71780;2022-03-06;4.1;5.5;0.5;13.9
흀jord Ii;SN71780;2022-03-07;5.1;5.8;4;22.2
흀jord Ii;SN71780;2022-03-08;3.8;7.9;0.5;2.5
흀jord Ii;SN71780;2022-03-09;3.3;10.7;-2.6;0
흀jord Ii;SN71780;2022-03-10;4.2;7.3;1;0
흀jord Ii;SN71780;2022-03-11;6.1;9.8;2.7;0.6
흀jord Ii;SN71780;2022-03-12;7;11.5;-0.5;0
흀jord Ii;SN71780;2022-03-13;4.8;10.5;0.1;0
흀jord Ii;SN71780;2022-03-14;4.3;12.3;-0.6;0
흀jord Ii;SN71780;2022-03-15;2.6;9.5;-2.1;0
흀jord Ii;SN71780;2022-03-16;3.6;8.7;-3.1;0
흀jord Ii;SN71780;2022-03-17;6.6;8.6;4.3;0
흀jord Ii;SN71780;2022-03-18;3.8;7;2;0.7
흀jord Ii;SN71780;2022-03-19;7.5;11.7;1.5;3.8
흀jord Ii;SN71780;2022-03-20;4;13.9;-0.5;0
흀jord Ii;SN71780;2022-03-21;2.6;11;-2.6;0
흀jord Ii;SN71780;2022-03-22;2.6;7.5;-3.5;0
흀jord Ii;SN71780;2022-03-23;5.9;8.8;3.6;0
흀jord Ii;SN71780;2022-03-24;6.6;7.7;4.6;34.7
흀jord Ii;SN71780;2022-03-25;5.4;7.5;3.1;35.6
흀jord Ii;SN71780;2022-03-26;2.1;5.3;1.2;4
흀jord Ii;SN71780;2022-03-27;5.2;7.3;-0.3;19.3
흀jord Ii;SN71780;2022-03-28;1.6;6.6;0.4;31.3
흀jord Ii;SN71780;2022-03-29;-1.3;3.7;-5;3.2
흀jord Ii;SN71780;2022-03-30;-0.7;3.6;-3.8;1.7
흀jord Ii;SN71780;2022-03-31;-1.7;3.2;-4.4;3.9
흀jord Ii;SN71780;2022-04-01;-2.4;3.6;-9;1.7
흀jord Ii;SN71780;2022-04-02;0.9;2.5;-2.3;9.9
흀jord Ii;SN71780;2022-04-03;0.5;3.9;-0.5;10.2
