Date;Time;LEVEL;TEMPERATURE;Station_ID
2020-06-26;12:01:00;-0.0127;7.17;HM2
2020-06-26;13:01:00;-0.0131;7.177;HM2
2020-06-26;14:01:00;-0.0141;7.186;HM2
2020-06-26;15:01:00;-0.0137;7.192;HM2
2020-06-26;16:01:00;-0.0142;7.199;HM2
2020-06-26;17:01:00;-0.0143;7.205;HM2
2020-06-26;18:01:00;-0.0153;7.211;HM2
2020-06-26;19:01:00;-0.0159;7.217;HM2
2020-06-26;20:01:00;-0.0168;7.223;HM2
2020-06-26;21:01:00;-0.0179;7.225;HM2
2020-06-26;22:01:00;-0.0178;7.225;HM2
2020-06-26;23:01:00;-0.0186;7.229;HM2
2020-06-27;00:01:00;-0.0188;7.233;HM2
2020-06-27;01:01:00;-0.0184;7.239;HM2
2020-06-27;02:01:00;-0.018;7.245;HM2
2020-06-27;03:01:00;-0.0186;7.251;HM2
2020-06-27;04:01:00;-0.018;7.256;HM2
2020-06-27;05:01:00;-0.0176;7.263;HM2
2020-06-27;06:01:00;-0.021;7.272;HM2
2020-06-27;07:01:00;-0.02;7.281;HM2
2020-06-27;08:01:00;-0.0192;7.287;HM2
2020-06-27;09:01:00;-0.0192;7.296;HM2
2020-06-27;10:01:00;-0.0189;7.302;HM2
2020-06-27;11:01:00;-0.0185;7.308;HM2
2020-06-27;12:01:00;-0.019;7.315;HM2
2020-06-27;13:01:00;-0.0199;7.323;HM2
2020-06-27;14:01:00;-0.0204;7.33;HM2
2020-06-27;15:01:00;-0.0252;7.338;HM2
2020-06-27;16:01:00;-0.0241;7.345;HM2
2020-06-27;17:01:00;-0.0238;7.355;HM2
2020-06-27;18:01:00;-0.0239;7.36;HM2
2020-06-27;19:01:00;-0.0244;7.366;HM2
2020-06-27;20:01:00;-0.0252;7.371;HM2
2020-06-27;21:01:00;-0.0252;7.374;HM2
2020-06-27;22:01:00;-0.0259;7.371;HM2
2020-06-27;23:01:00;-0.0257;7.376;HM2
2020-06-28;00:01:00;-0.0255;7.381;HM2
2020-06-28;01:01:00;-0.0265;7.387;HM2
2020-06-28;02:01:00;-0.0277;7.391;HM2
2020-06-28;03:01:00;-0.0271;7.395;HM2
2020-06-28;04:01:00;-0.028;7.401;HM2
2020-06-28;05:01:00;-0.0292;7.409;HM2
2020-06-28;06:01:00;-0.0296;7.414;HM2
2020-06-28;07:01:00;-0.0289;7.422;HM2
2020-06-28;08:01:00;-0.0294;7.428;HM2
2020-06-28;09:01:00;-0.0287;7.434;HM2
2020-06-28;10:01:00;-0.0296;7.443;HM2
2020-06-28;11:01:00;-0.0334;7.45;HM2
